session_id,session_date,city,station_id,operator,charger_type,energy_kwh,duration_min,revenue
315,2024-01-06,Delhi,DEL-02,VoltNow,Fast,9.61,23.1,211.42
316,2024-01-06,Delhi,DEL-02,ChargeGrid,Fast,12.44,58.0,273.68
317,2024-01-06,Delhi,DEL-02,ChargeGrid,Fast,26.21,48.1,576.62
318,2024-01-06,Delhi,DEL-02,ChargeGrid,Fast,27.58,32.8,606.76
319,2024-01-06,Mumbai,MUM-01,ChargeGrid,Standard,13.01,95.8,156.12
320,2024-01-06,Mumbai,MUM-01,VoltNow,Standard,14.48,52.3,173.76
321,2024-01-06,Mumbai,MUM-01,ChargeGrid,Standard,20.34,87.3,244.08
322,2024-01-06,Mumbai,MUM-01,VoltNow,Standard,34.17,57.1,410.04
323,2024-01-06,Mumbai,MUM-01,VoltNow,Standard,26.04,61.7,312.48
324,2024-01-06,Mumbai,MUM-02,ChargeGrid,Fast,21.46,22.2,472.12
325,2024-01-06,Mumbai,MUM-02,ChargeGrid,Fast,25.27,27.6,555.94
326,2024-01-06,Mumbai,MUM-02,ChargeGrid,Fast,14.85,40.7,326.7
327,2024-01-06,Mumbai,MUM-02,VoltNow,Fast,9.09,40.7,199.98
328,2024-01-06,Mumbai,MUM-02,ChargeGrid,Fast,31.57,27.3,694.54
329,2024-01-06,Mumbai,MUM-02,ChargeGrid,Fast,32.19,91.9,708.18
330,2024-01-06,Mumbai,MUM-03,ChargeGrid,Standard,13.71,75.9,164.52
331,2024-01-06,Mumbai,MUM-03,ChargeGrid,Fast,30.35,119.3,667.7
332,2024-01-06,Mumbai,MUM-03,ChargeGrid,Fast,29.17,64.7,641.74
333,2024-01-06,Mumbai,MUM-03,VoltNow,Fast,14.52,90.0,319.44
334,2024-01-06,Mumbai,MUM-03,ChargeGrid,Standard,25.67,49.5,308.04
335,2024-01-06,Mumbai,MUM-03,ChargeGrid,Standard,13.71,46.8,164.52
336,2024-01-06,Hyderabad,HYD-01,ChargeGrid,Fast,10.54,89.8,231.88
337,2024-01-06,Hyderabad,HYD-01,ChargeGrid,Standard,15.18,68.6,182.16
338,2024-01-06,Hyderabad,HYD-01,ChargeGrid,Fast,9.09,46.1,199.98
339,2024-01-06,Hyderabad,HYD-01,VoltNow,Standard,28.44,67.8,341.28
340,2024-01-06,Hyderabad,HYD-01,ChargeGrid,Standard,31.26,105.7,375.12
341,2024-01-06,Hyderabad,HYD-02,ChargeGrid,Standard,33.97,97.5,407.64
342,2024-01-06,Hyderabad,HYD-02,ChargeGrid,Fast,15.1,95.5,332.2
343,2024-01-06,Hyderabad,HYD-02,VoltNow,Standard,28.63,101.1,343.56
344,2024-01-06,Hyderabad,HYD-02,ChargeGrid,Standard,21.08,45.0,252.96
345,2024-01-06,Hyderabad,HYD-02,ChargeGrid,Fast,31.57,26.1,694.54
346,2024-01-07,Bengaluru,BLR-01,ChargeGrid,Standard,13.78,108.1,165.36
347,2024-01-07,Bengaluru,BLR-01,ChargeGrid,Fast,11.63,78.8,255.86
348,2024-01-07,Bengaluru,BLR-01,VoltNow,Fast,28.01,82.2,616.22
349,2024-01-07,Bengaluru,BLR-01,ChargeGrid,Standard,16.82,33.4,201.84
350,2024-01-07,Bengaluru,BLR-01,VoltNow,Fast,11.9,79.9,261.8
351,2024-01-07,Bengaluru,BLR-01,ChargeGrid,Fast,7.54,61.6,165.88
352,2024-01-07,Bengaluru,BLR-02,VoltNow,Standard,29.79,118.7,357.48
353,2024-01-07,Bengaluru,BLR-02,ChargeGrid,Fast,12.21,40.4,268.62
354,2024-01-07,Bengaluru,BLR-02,ChargeGrid,Fast,13.55,55.6,298.1
355,2024-01-07,Bengaluru,BLR-02,ChargeGrid,Standard,31.37,25.2,376.44
356,2024-01-07,Bengaluru,BLR-02,ChargeGrid,Standard,9.16,60.5,109.92
357,2024-01-07,Bengaluru,BLR-02,ChargeGrid,Standard,20.56,94.0,246.72
358,2024-01-07,Bengaluru,BLR-02,ChargeGrid,Fast,33.71,103.5,741.62
359,2024-01-07,Bengaluru,BLR-02,VoltNow,Fast,25.68,119.8,564.96
360,2024-01-07,Bengaluru,BLR-03,ChargeGrid,Standard,6.48,74.2,77.76
361,2024-01-07,Bengaluru,BLR-03,ChargeGrid,Standard,13.45,52.0,161.4
362,2024-01-07,Bengaluru,BLR-03,VoltNow,Standard,6.34,52.5,76.08
363,2024-01-07,Bengaluru,BLR-03,ChargeGrid,Fast,31.33,54.5,689.26
364,2024-01-07,Bengaluru,BLR-03,ChargeGrid,Fast,28.86,102.3,634.92
365,2024-01-07,Bengaluru,BLR-03,ChargeGrid,Standard,22.38,41.4,268.56
366,2024-01-07,Bengaluru,BLR-03,ChargeGrid,Fast,22.75,77.8,500.5
367,2024-01-07,Bengaluru,BLR-03,VoltNow,Fast,10.64,114.0,234.08
368,2024-01-07,Delhi,DEL-01,VoltNow,Standard,10.93,86.6,131.16
369,2024-01-07,Delhi,DEL-01,ChargeGrid,Standard,17.2,32.4,206.4
370,2024-01-07,Delhi,DEL-01,ChargeGrid,Fast,17.63,63.6,387.86
371,2024-01-07,Delhi,DEL-02,ChargeGrid,Fast,7.04,51.8,154.88
372,2024-01-07,Delhi,DEL-02,VoltNow,Standard,10.05,54.2,120.6
373,2024-01-07,Delhi,DEL-02,VoltNow,Fast,23.74,79.8,522.28
374,2024-01-07,Delhi,DEL-02,VoltNow,Fast,12.35,36.1,271.7
375,2024-01-07,Delhi,DEL-02,ChargeGrid,Standard,7.82,68.4,93.84
376,2024-01-07,Delhi,DEL-02,VoltNow,Fast,21.43,47.6,471.46
377,2024-01-07,Delhi,DEL-02,ChargeGrid,Standard,6.86,110.9,82.32
378,2024-01-07,Delhi,DEL-02,VoltNow,Standard,8.82,56.0,105.84
379,2024-01-07,Delhi,DEL-02,ChargeGrid,Fast,26.14,36.2,575.08
380,2024-01-07,Mumbai,MUM-01,VoltNow,Fast,33.84,87.5,744.48
381,2024-01-07,Mumbai,MUM-01,ChargeGrid,Standard,18.65,62.9,223.8
382,2024-01-07,Mumbai,MUM-01,VoltNow,Standard,21.16,27.9,253.92
383,2024-01-07,Mumbai,MUM-01,VoltNow,Standard,15.73,59.3,188.76
384,2024-01-07,Mumbai,MUM-01,VoltNow,Fast,26.34,105.6,579.48
385,2024-01-07,Mumbai,MUM-02,VoltNow,Fast,18.11,109.9,398.42
386,2024-01-07,Mumbai,MUM-02,VoltNow,Standard,23.11,42.6,277.32
387,2024-01-07,Mumbai,MUM-02,VoltNow,Fast,31.66,115.9,696.52
388,2024-01-07,Mumbai,MUM-02,VoltNow,Fast,17.31,91.2,380.82
389,2024-01-07,Mumbai,MUM-02,VoltNow,Standard,23.28,81.0,279.36
390,2024-01-07,Mumbai,MUM-03,ChargeGrid,Fast,8.72,47.5,191.84
391,2024-01-07,Mumbai,MUM-03,ChargeGrid,Fast,26.32,64.2,579.04
392,2024-01-07,Mumbai,MUM-03,VoltNow,Fast,8.13,108.7,178.86
393,2024-01-07,Mumbai,MUM-03,ChargeGrid,Fast,14.4,69.8,316.8
394,2024-01-07,Mumbai,MUM-03,ChargeGrid,Fast,33.15,30.2,729.3
395,2024-01-07,Mumbai,MUM-03,VoltNow,Standard,22.89,86.8,274.68
396,2024-01-07,Mumbai,MUM-03,ChargeGrid,Standard,31.04,97.1,372.48
397,2024-01-07,Mumbai,MUM-03,ChargeGrid,Standard,34.86,97.4,418.32
398,2024-01-07,Hyderabad,HYD-01,ChargeGrid,Fast,27.96,92.7,615.12
399,2024-01-07,Hyderabad,HYD-01,VoltNow,Fast,25.01,60.7,550.22
400,2024-01-07,Hyderabad,HYD-01,ChargeGrid,Standard,33.32,51.7,399.84
401,2024-01-07,Hyderabad,HYD-01,ChargeGrid,Fast,31.84,48.5,700.48
402,2024-01-07,Hyderabad,HYD-01,VoltNow,Standard,17.03,45.9,204.36
403,2024-01-07,Hyderabad,HYD-02,VoltNow,Fast,9.92,39.5,218.24
404,2024-01-07,Hyderabad,HYD-02,VoltNow,Fast,32.37,71.9,712.14
405,2024-01-07,Hyderabad,HYD-02,VoltNow,Fast,31.81,87.3,699.82
406,2024-01-07,Hyderabad,HYD-02,VoltNow,Standard,12.52,57.7,150.24
407,2024-01-08,Bengaluru,BLR-01,ChargeGrid,Fast,32.75,26.4,720.5
408,2024-01-08,Bengaluru,BLR-01,ChargeGrid,Standard,30.92,92.0,371.04
409,2024-01-08,Bengaluru,BLR-01,ChargeGrid,Standard,26.04,20.1,312.48
410,2024-01-08,Bengaluru,BLR-01,VoltNow,Standard,12.1,116.1,145.2
411,2024-01-08,Bengaluru,BLR-01,ChargeGrid,Standard,15.25,90.7,183.0
412,2024-01-08,Bengaluru,BLR-01,VoltNow,Standard,24.19,116.2,290.28
413,2024-01-08,Bengaluru,BLR-02,ChargeGrid,Standard,11.2,76.4,134.4
414,2024-01-08,Bengaluru,BLR-02,ChargeGrid,Fast,17.19,101.4,378.18
415,2024-01-08,Bengaluru,BLR-02,VoltNow,Fast,15.9,77.9,349.8
416,2024-01-08,Bengaluru,BLR-03,VoltNow,Standard,28.6,107.0,343.2
417,2024-01-08,Bengaluru,BLR-03,ChargeGrid,Standard,9.25,89.8,111.0
418,2024-01-08,Bengaluru,BLR-03,VoltNow,Standard,29.73,80.6,356.76
419,2024-01-08,Bengaluru,BLR-03,VoltNow,Fast,20.85,68.0,458.7
420,2024-01-08,Bengaluru,BLR-03,VoltNow,Standard,28.91,62.2,346.92
421,2024-01-08,Bengaluru,BLR-03,ChargeGrid,Fast,21.56,112.6,474.32
422,2024-01-08,Bengaluru,BLR-03,VoltNow,Standard,25.87,81.4,310.44
423,2024-01-08,Delhi,DEL-01,VoltNow,Fast,21.67,73.6,476.74
424,2024-01-08,Delhi,DEL-01,VoltNow,Fast,25.12,37.0,552.64
425,2024-01-08,Delhi,DEL-01,ChargeGrid,Fast,6.82,23.4,150.04
426,2024-01-08,Delhi,DEL-01,VoltNow,Fast,22.54,47.2,495.88
427,2024-01-08,Delhi,DEL-01,VoltNow,Fast,33.07,26.4,727.54
428,2024-01-08,Delhi,DEL-01,ChargeGrid,Fast,26.23,53.9,577.06
429,2024-01-08,Delhi,DEL-02,ChargeGrid,Fast,8.0,65.8,176.0
430,2024-01-08,Delhi,DEL-02,VoltNow,Standard,21.21,103.1,254.52
431,2024-01-08,Delhi,DEL-02,ChargeGrid,Standard,10.32,36.7,123.84
432,2024-01-08,Mumbai,MUM-01,VoltNow,Fast,30.27,115.5,665.94
433,2024-01-08,Mumbai,MUM-01,VoltNow,Standard,27.81,71.4,333.72
434,2024-01-08,Mumbai,MUM-01,ChargeGrid,Fast,9.02,118.5,198.44
435,2024-01-08,Mumbai,MUM-01,ChargeGrid,Fast,30.75,50.9,676.5
436,2024-01-08,Mumbai,MUM-01,VoltNow,Standard,25.37,99.8,304.44
437,2024-01-08,Mumbai,MUM-01,VoltNow,Standard,16.15,104.9,193.8
438,2024-01-08,Mumbai,MUM-01,VoltNow,Fast,29.98,21.2,659.56
439,2024-01-08,Mumbai,MUM-01,ChargeGrid,Fast,11.43,82.5,251.46
440,2024-01-08,Mumbai,MUM-01,VoltNow,Standard,7.92,24.2,95.04
441,2024-01-08,Mumbai,MUM-02,VoltNow,Standard,12.74,32.9,152.88
442,2024-01-08,Mumbai,MUM-02,VoltNow,Fast,13.89,59.8,305.58
443,2024-01-08,Mumbai,MUM-02,ChargeGrid,Fast,12.45,101.0,273.9
444,2024-01-08,Mumbai,MUM-02,VoltNow,Fast,10.29,54.6,226.38
445,2024-01-08,Mumbai,MUM-02,ChargeGrid,Standard,34.02,105.2,408.24
446,2024-01-08,Mumbai,MUM-03,ChargeGrid,Standard,17.76,56.7,213.12
447,2024-01-08,Mumbai,MUM-03,VoltNow,Fast,10.99,37.0,241.78
448,2024-01-08,Mumbai,MUM-03,ChargeGrid,Fast,32.41,94.0,713.02
449,2024-01-08,Mumbai,MUM-03,VoltNow,Fast,17.2,90.6,378.4
450,2024-01-08,Mumbai,MUM-03,ChargeGrid,Fast,14.34,113.8,315.48
451,2024-01-08,Mumbai,MUM-03,ChargeGrid,Fast,30.29,48.2,666.38
452,2024-01-08,Hyderabad,HYD-01,VoltNow,Standard,14.26,117.6,171.12
453,2024-01-08,Hyderabad,HYD-01,VoltNow,Fast,6.7,67.5,147.4
454,2024-01-08,Hyderabad,HYD-01,VoltNow,Fast,9.43,102.9,207.46
455,2024-01-08,Hyderabad,HYD-01,VoltNow,Standard,8.6,100.5,103.2
456,2024-01-08,Hyderabad,HYD-01,VoltNow,Standard,26.6,87.9,319.2
457,2024-01-08,Hyderabad,HYD-01,VoltNow,Standard,28.13,49.5,337.56
458,2024-01-08,Hyderabad,HYD-01,VoltNow,Fast,18.58,57.7,408.76
459,2024-01-08,Hyderabad,HYD-02,VoltNow,Fast,10.93,39.4,240.46
460,2024-01-08,Hyderabad,HYD-02,VoltNow,Fast,23.65,51.1,520.3
461,2024-01-08,Hyderabad,HYD-02,ChargeGrid,Standard,16.51,92.5,198.12
462,2024-01-08,Hyderabad,HYD-02,ChargeGrid,Fast,19.1,108.2,420.2
463,2024-01-08,Hyderabad,HYD-02,VoltNow,Fast,30.24,78.6,665.28
464,2024-01-08,Hyderabad,HYD-02,ChargeGrid,Standard,14.74,90.3,176.88
465,2024-01-08,Hyderabad,HYD-02,VoltNow,Fast,30.89,119.8,679.58
466,2024-01-08,Hyderabad,HYD-02,VoltNow,Fast,31.54,22.7,693.88
467,2024-01-09,Bengaluru,BLR-01,ChargeGrid,Standard,14.12,94.4,169.44
468,2024-01-09,Bengaluru,BLR-01,VoltNow,Fast,27.21,86.2,598.62
469,2024-01-09,Bengaluru,BLR-01,ChargeGrid,Fast,21.77,51.2,478.94
470,2024-01-09,Bengaluru,BLR-01,ChargeGrid,Fast,6.03,32.7,132.66
471,2024-01-09,Bengaluru,BLR-01,ChargeGrid,Fast,23.17,24.0,509.74
472,2024-01-09,Bengaluru,BLR-01,ChargeGrid,Standard,32.4,60.3,388.8
473,2024-01-09,Bengaluru,BLR-02,VoltNow,Standard,33.16,84.0,397.92
474,2024-01-09,Bengaluru,BLR-02,ChargeGrid,Standard,16.14,101.4,193.68
475,2024-01-09,Bengaluru,BLR-02,VoltNow,Fast,15.47,31.3,340.34
476,2024-01-09,Bengaluru,BLR-02,VoltNow,Standard,34.53,93.7,414.36
477,2024-01-09,Bengaluru,BLR-02,ChargeGrid,Fast,12.07,104.5,265.54
478,2024-01-09,Bengaluru,BLR-02,ChargeGrid,Standard,25.73,112.2,308.76
479,2024-01-09,Bengaluru,BLR-02,ChargeGrid,Fast,9.39,50.3,206.58
480,2024-01-09,Bengaluru,BLR-03,VoltNow,Fast,6.13,95.2,134.86
481,2024-01-09,Bengaluru,BLR-03,ChargeGrid,Standard,12.52,66.8,150.24
482,2024-01-09,Bengaluru,BLR-03,ChargeGrid,Fast,33.22,59.1,730.84
483,2024-01-09,Bengaluru,BLR-03,VoltNow,Standard,11.26,44.0,135.12
484,2024-01-09,Bengaluru,BLR-03,ChargeGrid,Standard,17.12,87.0,205.44
485,2024-01-09,Bengaluru,BLR-03,VoltNow,Fast,26.26,42.4,577.72
486,2024-01-09,Bengaluru,BLR-03,ChargeGrid,Fast,16.2,32.3,356.4
487,2024-01-09,Bengaluru,BLR-03,VoltNow,Fast,8.9,92.8,195.8
488,2024-01-09,Bengaluru,BLR-03,ChargeGrid,Fast,7.18,27.3,157.96
489,2024-01-09,Delhi,DEL-01,ChargeGrid,Fast,22.77,51.4,500.94
490,2024-01-09,Delhi,DEL-01,ChargeGrid,Fast,11.63,72.9,255.86
491,2024-01-09,Delhi,DEL-01,VoltNow,Fast,30.59,65.6,672.98
492,2024-01-09,Delhi,DEL-01,ChargeGrid,Standard,28.83,56.1,345.96
493,2024-01-09,Delhi,DEL-01,VoltNow,Standard,12.94,81.2,155.28
494,2024-01-09,Delhi,DEL-02,VoltNow,Fast,12.55,87.7,276.1
495,2024-01-09,Delhi,DEL-02,VoltNow,Fast,17.11,114.8,376.42
496,2024-01-09,Delhi,DEL-02,VoltNow,Fast,33.19,45.0,730.18
497,2024-01-09,Delhi,DEL-02,ChargeGrid,Standard,32.16,65.1,385.92
498,2024-01-09,Delhi,DEL-02,VoltNow,Standard,31.99,77.1,383.88
499,2024-01-09,Delhi,DEL-02,ChargeGrid,Standard,14.49,71.4,173.88
500,2024-01-09,Delhi,DEL-02,ChargeGrid,Fast,32.59,94.6,716.98
501,2024-01-09,Delhi,DEL-02,ChargeGrid,Fast,19.94,87.5,438.68
502,2024-01-09,Delhi,DEL-02,VoltNow,Fast,11.49,27.9,252.78
503,2024-01-09,Mumbai,MUM-01,ChargeGrid,Fast,9.62,88.2,211.64
504,2024-01-09,Mumbai,MUM-01,VoltNow,Fast,28.92,114.4,636.24
505,2024-01-09,Mumbai,MUM-01,ChargeGrid,Standard,29.13,114.3,349.56
506,2024-01-09,Mumbai,MUM-01,ChargeGrid,Fast,20.72,54.7,455.84
507,2024-01-09,Mumbai,MUM-01,VoltNow,Standard,18.5,93.3,222.0
508,2024-01-09,Mumbai,MUM-01,VoltNow,Fast,23.33,27.0,513.26
509,2024-01-09,Mumbai,MUM-01,VoltNow,Standard,14.58,66.0,174.96
510,2024-01-09,Mumbai,MUM-02,ChargeGrid,Standard,28.4,89.4,340.8
511,2024-01-09,Mumbai,MUM-02,VoltNow,Fast,11.07,47.7,243.54
512,2024-01-09,Mumbai,MUM-02,VoltNow,Fast,33.06,109.9,727.32
513,2024-01-09,Mumbai,MUM-02,VoltNow,Fast,22.64,50.9,498.08
514,2024-01-09,Mumbai,MUM-02,ChargeGrid,Fast,8.72,107.6,191.84
515,2024-01-09,Mumbai,MUM-02,VoltNow,Fast,22.82,30.3,502.04
516,2024-01-09,Mumbai,MUM-03,VoltNow,Standard,22.31,83.2,267.72
517,2024-01-09,Mumbai,MUM-03,ChargeGrid,Fast,16.32,48.6,359.04
518,2024-01-09,Mumbai,MUM-03,ChargeGrid,Standard,19.54,58.6,234.48
519,2024-01-09,Mumbai,MUM-03,VoltNow,Fast,17.19,48.1,378.18
520,2024-01-09,Mumbai,MUM-03,ChargeGrid,Standard,26.82,116.4,321.84
521,2024-01-09,Mumbai,MUM-03,VoltNow,Fast,14.17,62.1,311.74
522,2024-01-09,Mumbai,MUM-03,ChargeGrid,Standard,30.55,59.9,366.6
523,2024-01-09,Mumbai,MUM-03,VoltNow,Fast,32.5,109.3,715.0
524,2024-01-09,Hyderabad,HYD-01,ChargeGrid,Fast,10.3,59.7,226.6
525,2024-01-09,Hyderabad,HYD-01,ChargeGrid,Fast,14.1,58.4,310.2
526,2024-01-09,Hyderabad,HYD-01,VoltNow,Standard,29.33,113.3,351.96
527,2024-01-09,Hyderabad,HYD-01,VoltNow,Standard,19.15,36.7,229.8
528,2024-01-09,Hyderabad,HYD-01,VoltNow,Fast,28.5,30.7,627.0
529,2024-01-09,Hyderabad,HYD-01,ChargeGrid,Fast,28.22,101.9,620.84
530,2024-01-09,Hyderabad,HYD-01,VoltNow,Fast,24.97,86.7,549.34
531,2024-01-09,Hyderabad,HYD-01,ChargeGrid,Fast,25.19,74.9,554.18
532,2024-01-09,Hyderabad,HYD-02,VoltNow,Fast,26.52,103.6,583.44
533,2024-01-09,Hyderabad,HYD-02,ChargeGrid,Fast,22.05,39.3,485.1
534,2024-01-09,Hyderabad,HYD-02,ChargeGrid,Fast,11.32,61.2,249.04
535,2024-01-09,Hyderabad,HYD-02,ChargeGrid,Fast,15.03,57.4,330.66
536,2024-01-09,Hyderabad,HYD-02,ChargeGrid,Fast,21.62,73.2,475.64
537,2024-01-09,Hyderabad,HYD-02,ChargeGrid,Standard,34.86,72.5,418.32
538,2024-01-10,Bengaluru,BLR-01,VoltNow,Fast,14.75,52.8,324.5
539,2024-01-10,Bengaluru,BLR-01,ChargeGrid,Standard,29.21,66.4,350.52
540,2024-01-10,Bengaluru,BLR-01,VoltNow,Fast,32.35,25.2,711.7
541,2024-01-10,Bengaluru,BLR-01,VoltNow,Fast,6.49,94.8,142.78
542,2024-01-10,Bengaluru,BLR-01,ChargeGrid,Fast,11.08,82.1,243.76
543,2024-01-10,Bengaluru,BLR-02,ChargeGrid,Standard,18.65,106.7,223.8
544,2024-01-10,Bengaluru,BLR-02,VoltNow,Fast,13.2,117.1,290.4
545,2024-01-10,Bengaluru,BLR-02,VoltNow,Fast,17.29,117.5,380.38
546,2024-01-10,Bengaluru,BLR-02,VoltNow,Standard,14.19,99.0,170.28
547,2024-01-10,Bengaluru,BLR-03,ChargeGrid,Fast,31.04,94.0,682.88
548,2024-01-10,Bengaluru,BLR-03,ChargeGrid,Fast,8.55,117.4,188.1
549,2024-01-10,Bengaluru,BLR-03,VoltNow,Fast,10.3,96.1,226.6
550,2024-01-10,Bengaluru,BLR-03,VoltNow,Standard,31.72,28.6,380.64
551,2024-01-10,Bengaluru,BLR-03,ChargeGrid,Fast,20.94,51.5,460.68
552,2024-01-10,Bengaluru,BLR-03,ChargeGrid,Fast,8.05,71.7,177.1
553,2024-01-10,Delhi,DEL-01,ChargeGrid,Standard,30.66,25.2,367.92
554,2024-01-10,Delhi,DEL-01,ChargeGrid,Fast,22.67,27.7,498.74
555,2024-01-10,Delhi,DEL-01,ChargeGrid,Standard,22.95,80.4,275.4
556,2024-01-10,Delhi,DEL-01,VoltNow,Fast,24.8,84.9,545.6
557,2024-01-10,Delhi,DEL-02,VoltNow,Fast,9.9,87.4,217.8
558,2024-01-10,Delhi,DEL-02,VoltNow,Fast,18.58,98.6,408.76
559,2024-01-10,Delhi,DEL-02,ChargeGrid,Fast,21.31,108.9,468.82
560,2024-01-10,Delhi,DEL-02,ChargeGrid,Standard,7.45,115.4,89.4
561,2024-01-10,Delhi,DEL-02,ChargeGrid,Standard,34.44,55.2,413.28
562,2024-01-10,Mumbai,MUM-01,VoltNow,Standard,24.94,119.1,299.28
563,2024-01-10,Mumbai,MUM-01,VoltNow,Fast,20.93,83.5,460.46
564,2024-01-10,Mumbai,MUM-01,ChargeGrid,Standard,22.58,90.3,270.96
565,2024-01-10,Mumbai,MUM-01,VoltNow,Standard,33.59,80.7,403.08
566,2024-01-10,Mumbai,MUM-02,VoltNow,Fast,25.85,88.4,568.7
567,2024-01-10,Mumbai,MUM-02,ChargeGrid,Standard,27.47,62.1,329.64
568,2024-01-10,Mumbai,MUM-02,VoltNow,Fast,22.36,115.5,491.92
569,2024-01-10,Mumbai,MUM-02,ChargeGrid,Fast,26.21,114.6,576.62
570,2024-01-10,Mumbai,MUM-02,ChargeGrid,Standard,32.15,52.1,385.8
571,2024-01-10,Mumbai,MUM-02,VoltNow,Fast,24.29,73.9,534.38
572,2024-01-10,Mumbai,MUM-02,ChargeGrid,Standard,31.2,104.4,374.4
573,2024-01-10,Mumbai,MUM-02,ChargeGrid,Fast,12.88,108.1,283.36
574,2024-01-10,Mumbai,MUM-03,VoltNow,Standard,12.52,31.4,150.24
575,2024-01-10,Mumbai,MUM-03,ChargeGrid,Standard,17.78,39.0,213.36
576,2024-01-10,Mumbai,MUM-03,ChargeGrid,Standard,9.11,77.8,109.32
577,2024-01-10,Mumbai,MUM-03,VoltNow,Fast,9.5,42.2,209.0
578,2024-01-10,Mumbai,MUM-03,VoltNow,Fast,26.47,39.0,582.34
579,2024-01-10,Mumbai,MUM-03,ChargeGrid,Standard,26.01,54.6,312.12
580,2024-01-10,Hyderabad,HYD-01,VoltNow,Fast,10.2,101.2,224.4
581,2024-01-10,Hyderabad,HYD-01,ChargeGrid,Standard,13.0,54.0,156.0
582,2024-01-10,Hyderabad,HYD-01,VoltNow,Fast,14.67,67.8,322.74
583,2024-01-10,Hyderabad,HYD-01,VoltNow,Fast,28.94,94.7,636.68
584,2024-01-10,Hyderabad,HYD-01,VoltNow,Fast,28.42,112.1,625.24
585,2024-01-10,Hyderabad,HYD-01,ChargeGrid,Fast,34.42,95.4,757.24
586,2024-01-10,Hyderabad,HYD-02,VoltNow,Fast,18.02,38.9,396.44
587,2024-01-10,Hyderabad,HYD-02,VoltNow,Standard,17.3,73.1,207.6
588,2024-01-10,Hyderabad,HYD-02,ChargeGrid,Fast,28.78,66.0,633.16
589,2024-01-10,Hyderabad,HYD-02,VoltNow,Fast,26.76,69.9,588.72
590,2024-01-10,Hyderabad,HYD-02,ChargeGrid,Fast,33.05,91.7,727.1
591,2024-01-11,Bengaluru,BLR-01,VoltNow,Standard,32.34,66.0,388.08
592,2024-01-11,Bengaluru,BLR-01,ChargeGrid,Fast,32.68,83.7,718.96
593,2024-01-11,Bengaluru,BLR-01,ChargeGrid,Fast,31.56,98.1,694.32
594,2024-01-11,Bengaluru,BLR-01,VoltNow,Standard,9.39,47.8,112.68
595,2024-01-11,Bengaluru,BLR-01,VoltNow,Standard,28.5,88.8,342.0
596,2024-01-11,Bengaluru,BLR-01,VoltNow,Standard,6.18,84.2,74.16
597,2024-01-11,Bengaluru,BLR-02,VoltNow,Standard,10.47,72.7,125.64
598,2024-01-11,Bengaluru,BLR-02,VoltNow,Standard,20.98,58.7,251.76
599,2024-01-11,Bengaluru,BLR-02,ChargeGrid,Standard,19.76,33.1,237.12
600,2024-01-11,Bengaluru,BLR-02,ChargeGrid,Standard,20.6,112.9,247.2
601,2024-01-11,Bengaluru,BLR-02,ChargeGrid,Fast,29.64,113.4,652.08
602,2024-01-11,Bengaluru,BLR-03,ChargeGrid,Fast,31.33,61.8,689.26
603,2024-01-11,Bengaluru,BLR-03,VoltNow,Standard,6.45,20.9,77.4
604,2024-01-11,Bengaluru,BLR-03,VoltNow,Fast,29.87,63.2,657.14
605,2024-01-11,Delhi,DEL-01,ChargeGrid,Fast,12.16,108.2,267.52
606,2024-01-11,Delhi,DEL-01,VoltNow,Fast,11.09,72.5,243.98
607,2024-01-11,Delhi,DEL-01,ChargeGrid,Standard,34.81,109.0,417.72
608,2024-01-11,Delhi,DEL-01,VoltNow,Fast,14.99,53.4,329.78
609,2024-01-11,Delhi,DEL-01,VoltNow,Standard,30.03,64.8,360.36
610,2024-01-11,Delhi,DEL-02,VoltNow,Fast,22.48,45.8,494.56
611,2024-01-11,Delhi,DEL-02,ChargeGrid,Fast,24.1,91.9,530.2
612,2024-01-11,Delhi,DEL-02,VoltNow,Standard,10.25,91.7,123.0
613,2024-01-11,Delhi,DEL-02,VoltNow,Fast,29.64,73.2,652.08
614,2024-01-11,Delhi,DEL-02,ChargeGrid,Fast,18.16,74.1,399.52
615,2024-01-11,Delhi,DEL-02,VoltNow,Fast,29.74,33.2,654.28
616,2024-01-11,Delhi,DEL-02,VoltNow,Standard,27.06,27.2,324.72
617,2024-01-11,Mumbai,MUM-01,VoltNow,Standard,14.16,23.3,169.92
618,2024-01-11,Mumbai,MUM-01,VoltNow,Fast,33.36,38.5,733.92
619,2024-01-11,Mumbai,MUM-01,VoltNow,Fast,32.2,55.1,708.4
620,2024-01-11,Mumbai,MUM-02,VoltNow,Standard,11.68,58.4,140.16
621,2024-01-11,Mumbai,MUM-02,VoltNow,Fast,9.27,49.0,203.94
622,2024-01-11,Mumbai,MUM-02,ChargeGrid,Standard,12.95,35.7,155.4
623,2024-01-11,Mumbai,MUM-02,VoltNow,Fast,17.18,53.2,377.96
624,2024-01-11,Mumbai,MUM-02,VoltNow,Fast,32.72,96.8,719.84
625,2024-01-11,Mumbai,MUM-02,VoltNow,Fast,22.67,38.8,498.74
626,2024-01-11,Mumbai,MUM-03,VoltNow,Fast,28.62,32.9,629.64
627,2024-01-11,Mumbai,MUM-03,ChargeGrid,Fast,33.82,63.3,744.04
628,2024-01-11,Mumbai,MUM-03,VoltNow,Fast,10.51,58.3,231.22
629,2024-01-11,Hyderabad,HYD-01,VoltNow,Fast,28.88,28.1,635.36
